,NSRId,OrgNr,Navn,Karakteristikk,FulltNavn,KommuneNavn,Epost,ErAktiv,ErSkole,ErSkoleEier,ErGrunnSkole,ErPrivatSkole,ErOffentligSkole,ErVideregaaendeSkole,VisesPaaWeb,KommuneNr,FylkeNr,EndretDato
406,1000324,971576995,Høgskolen i Nesna,,Høgskolen i Nesna ,Nesna,,False,False,False,False,False,False,False,True,1828,18,2019-08-14T08:02:06.943
407,1000277,971512512,Høgskolen i Harstad,,Høgskolen i Harstad ,Harstad,,False,False,False,False,False,False,False,True,1901,19,2019-08-14T08:02:07.083
408,1028265,974794942,Båtsfjord kommune Sentraladministrasjon,,Båtsfjord kommune Sentraladministrasjon ,Båtsfjord,postmottak@batsfjord.kommune.no,False,False,False,False,False,False,False,True,2028,20,2019-08-14T08:02:07.29
409,1000331,974364514,Opplæringskontoret Elas Opplæringskontoret for Elektro- Elektronikk- og Automasjonsbransjen i Sunnhordland,,Opplæringskontoret Elas Opplæringskontoret for Elektro- Elektronikk- og Automasjonsbransjen i Sunnhordland ,Stord,stein.elas@c2i.net,False,False,False,False,False,False,False,True,1221,12,2019-08-14T08:02:07.55
410,1000332,974421402,Trafikkskolene Da,,Trafikkskolene Da ,Sandefjord,,False,False,False,False,False,False,False,True,0706,07,2019-08-14T08:02:07.693
411,1000333,974427664,Akko Gunvors Lille Kompetansebyrå og Atelie Hirsti,,Akko Gunvors Lille Kompetansebyrå og Atelie Hirsti ,Deatnu - Tana,,False,False,True,False,False,False,False,True,2025,20,2019-08-14T08:02:07.83
412,1000335,974530872,Kvernaland Kvinne og Familieforbund,,Kvernaland Kvinne og Familieforbund ,Time,,False,False,False,False,False,False,False,True,1121,11,2019-08-14T08:02:07.953
413,1000334,974527391,Norcopter AS,,Norcopter AS ,Sola,transport@norcopter.com,False,False,False,False,False,False,False,True,1124,11,2019-08-14T08:02:08.64
414,1000764,974789353,Sør-Helgeland Regionråd,,Sør-Helgeland Regionråd ,Brønnøy,,False,False,False,False,False,False,False,True,1813,18,2019-08-14T08:02:08.773
415,1000762,974783339,Sør-Trøndelag fylkeskommune Fylkesrådmannen,,Sør-Trøndelag fylkeskommune Fylkesrådmannen ,Trondheim,,False,False,False,False,False,False,False,True,1601,16,2019-08-14T08:02:08.93
416,1000517,974684268,Ros Jan Petter Christensen,,Ros Jan Petter Christensen ,Tromsø,,False,False,False,False,False,False,False,True,1902,19,2019-08-14T08:02:09.053
417,1000518,974693518,Næringsakademiet Vestfold AS,,Næringsakademiet Vestfold AS ,Tønsberg,,False,False,False,False,False,False,False,True,0704,07,2019-08-14T08:02:09.34
418,1000519,974695006,Opplæringskontoret for Hotell og Næringsmiddelfag i Sogn Og Fjordane,,Opplæringskontoret for Hotell og Næringsmiddelfag i Sogn Og Fjordane ,Førde,,False,False,False,False,False,False,False,True,1432,14,2019-08-14T08:02:09.453
419,1000870,975260690,Skolestiftelsen Rudolf Steinerskolen i Mosseregionen,,Skolestiftelsen Rudolf Steinerskolen i Mosseregionen ,Moss,,False,False,False,False,False,False,False,True,0104,01,2019-08-14T08:02:09.653
420,1002165,975262626,Encefalon AS,,Encefalon AS ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:09.76
421,1000873,975349845,Elihu Kristne grunnskole i Levanger,,Elihu Kristne grunnskole i Levanger ,Levanger,,False,False,False,False,False,False,False,True,1719,17,2019-08-14T08:02:09.893
422,1000874,975367096,Stiftelsen El-Fagenes Opplæringskontor Sør-Trøndelag - Seos,,Stiftelsen El-Fagenes Opplæringskontor Sør-Trøndelag - Seos ,Trondheim,,False,False,False,False,False,False,False,True,1601,16,2019-08-14T08:02:10.023
423,1028266,975832538,St Eystein Kirkes Menighet,,St Eystein Kirkes Menighet ,Bodø,,False,False,False,False,False,False,False,True,1804,18,2019-08-14T08:02:10.423
424,1000080,875883542,Opplæringskontoret for Hotell- og Næringsmiddelfag i Buskerud,,Opplæringskontoret for Hotell- og Næringsmiddelfag i Buskerud ,Drammen,,False,False,False,False,False,False,False,True,0602,06,2019-08-14T08:02:10.63
425,1002185,975882381,Finnsnes Næringsforum AS,,Finnsnes Næringsforum AS ,Lenvik,,False,False,False,False,False,False,False,True,1931,19,2019-08-14T08:02:10.753
426,1000869,974990776,Logopedisk Studio Karin Hammervold,,Logopedisk Studio Karin Hammervold ,Moss,,False,False,True,False,False,False,False,True,0104,01,2019-08-14T08:02:10.863
427,1000884,976025903,Egil Andrè Berglund,,Egil Andrè Berglund ,Oslo,eaberglund@nordisk.no,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:10.983
428,1000885,976067835,Gjelsvik Kurs og Undervisning Bente Gjelsvik,,Gjelsvik Kurs og Undervisning Bente Gjelsvik ,Bergen,,False,False,False,False,False,False,False,True,1201,12,2019-08-14T08:02:11.263
429,1000886,976087607,Norsk Lærerakademi - Lærerhøgskolen,,Norsk Lærerakademi - Lærerhøgskolen ,Bergen,post@lh.nla.no,False,False,True,False,False,False,False,True,1201,12,2019-08-14T08:02:11.413
430,1000942,976821904,Pedagogisk-Psykologisk Tjeneste for Namsosregionene,,Pedagogisk-Psykologisk Tjeneste for Namsosregionene ,Namsos,,False,False,False,False,False,False,False,True,1703,17,2019-08-14T08:02:11.703
431,1000909,976635019,Bakkeåsen skole,,Bakkeåsen skole ,Horten,,False,False,False,False,False,False,False,True,0701,07,2019-08-14T08:02:11.91
432,1000924,976662636,Kulturskolen i Birkenes og Lillesand,,Kulturskolen i Birkenes og Lillesand ,Birkenes,,False,False,False,False,False,False,False,True,0928,09,2019-08-14T08:02:12.04
433,1000941,976821793,Pedagogisk-Psykologisk Tjeneste for Nord-Fosen,,Pedagogisk-Psykologisk Tjeneste for Nord-Fosen ,Åfjord,,False,False,False,False,False,False,False,True,1630,16,2019-08-14T08:02:12.16
434,1000903,976634241,Follo Barne- og Undomsskole,,Follo Barne- og Undomsskole ,Ski,,False,False,False,False,False,False,False,True,0213,02,2019-08-14T08:02:12.333
435,1000888,976116739,Opplæringsringen Kokk Inst,,Opplæringsringen Kokk Inst ,Kvinesdal,,False,False,False,False,False,False,False,True,1037,10,2019-08-14T08:02:12.593
436,1011458,976128591,Ulla Britt Skatteboe,,Ulla Britt Skatteboe ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:12.713
437,1000081,876145952,Opplæringskontoret for Transportfag Trøndelag Ba,,Opplæringskontoret for Transportfag Trøndelag Ba ,Trondheim,morten@transportfag.no,False,False,False,False,False,False,False,True,1601,16,2019-08-14T08:02:12.84
438,1000889,976193334,Selbu og Tydal AOF,,Selbu og Tydal AOF ,Selbu,,False,False,False,False,False,False,False,True,1664,16,2019-08-14T08:02:13.15
439,1000172,966179120,Alfainstituttet AS,,Alfainstituttet AS ,Sandefjord,,False,False,False,False,False,False,False,True,0706,07,2019-08-14T08:02:13.243
440,1002203,976205383,"Folkeuniversitetet Gratangen, Lavangen, Salangen",,"Folkeuniversitetet Gratangen, Lavangen, Salangen ",Loabák - Lavangen,,False,False,False,False,False,False,False,True,1920,19,2019-08-14T08:02:13.35
441,1002206,976236114,Bygdefolkets Studieforbund Nedre Romerike,,Bygdefolkets Studieforbund Nedre Romerike ,Skedsmo,,False,False,False,False,False,False,False,True,0231,02,2019-08-14T08:02:13.49
442,1000233,971360461,Osterøy Utvikling,,Osterøy Utvikling ,Bergen,os-utvas@online.no,False,False,False,False,False,False,False,True,1201,12,2019-08-14T08:02:13.633
443,1000892,976265890,Personalkompetanse Berit Kjeldseth Arntzen,,Personalkompetanse Berit Kjeldseth Arntzen ,Sørum,,False,False,False,False,False,False,False,True,0226,02,2019-08-14T08:02:14.03
444,1000234,971361522,Folkeuniversitetet i Lindås,,Folkeuniversitetet i Lindås ,Radøy,,False,False,False,False,False,False,False,True,1260,12,2019-08-14T08:02:14.143
445,1000906,976634810,Pedagogisk-Psykologisk Teneste,,Pedagogisk-Psykologisk Teneste ,Lom,,False,False,False,False,False,False,False,True,0514,05,2019-08-14T08:02:14.263
446,1000893,976301110,Opplæringskontor for Nærings- Middelfag Agder (ofna),,Opplæringskontor for Nærings- Middelfag Agder (ofna) ,Kristiansand,,False,False,False,False,False,False,False,True,1001,10,2019-08-14T08:02:14.453
447,1000910,976635051,Hørselsklassen i Vestfold,,Hørselsklassen i Vestfold ,Tønsberg,,False,False,False,False,False,False,False,True,0704,07,2019-08-14T08:02:14.593
448,1000894,976325621,Opplæringskontoret for Fiskerinæ- Ringa i Sunnhordaland,,Opplæringskontoret for Fiskerinæ- Ringa i Sunnhordaland ,Bømlo,,False,False,False,False,False,False,False,True,1219,12,2019-08-14T08:02:14.873
449,1000896,976331575,Oppatt O Atte AS,,Oppatt O Atte AS ,Øystre Slidre,,False,False,False,False,False,False,False,True,0544,05,2019-08-14T08:02:15.123
450,1000902,976634136,Mortenstua skole,,Mortenstua skole ,Eidsberg,,False,False,False,False,False,False,False,True,0125,01,2019-08-14T08:02:15.233
451,1000946,976953495,Pedagogisk-Psykologisk Rådgjevingskontor i Sunndal/tingvol,,Pedagogisk-Psykologisk Rådgjevingskontor i Sunndal/tingvol ,Sunndal,,False,False,False,False,False,False,False,True,1563,15,2019-08-14T08:02:15.46
452,1000897,976470346,Monica Reinholtsen,,Monica Reinholtsen ,Oslo,reinholtsen@hotmail.com,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:15.58
453,1000904,976634594,Ullensaker kommune Pedgagogisk-Psykologisk Tjenester,,Ullensaker kommune Pedgagogisk-Psykologisk Tjenester ,Ullensaker,,False,False,False,False,False,False,False,True,0235,02,2019-08-14T08:02:15.683
454,1000177,968637908,International Language School AS,,International Language School AS ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:16.073
455,1028267,976661885,Løten ungdomsskole,,Løten ungdomsskole ,Løten,,False,False,False,False,False,False,False,True,0415,04,2019-08-14T08:02:16.413
456,1000174,967678066,Norwegian Aviation College AS,,Norwegian Aviation College AS ,Målselv,admin@pilotutdanning.no,False,False,False,False,False,False,False,True,1924,19,2019-08-14T08:02:18.713
457,1000229,971334762,Vennesla og Mosby AOF,,Vennesla og Mosby AOF ,Vennesla,,False,False,False,False,False,False,False,True,1014,10,2019-08-14T08:02:18.863
458,1000176,968035495,Bjarne Roland AS,,Bjarne Roland AS ,Vennesla,broland@start.no,False,False,False,False,False,False,False,True,1014,10,2019-08-14T08:02:18.963
459,1000236,971367555,Aof Møre og Romsdal,,Aof Møre og Romsdal ,Molde,,False,False,False,False,False,False,False,True,1502,15,2019-08-14T08:02:19.14
460,1002007,971397101,Folkeuniversitetet Lofoten,,Folkeuniversitetet Lofoten ,Vestvågøy,fu-heidi@poseidon.no,False,False,False,False,False,False,False,True,1860,18,2019-08-14T08:02:19.263
461,1028272,971554738,Norsk Luthersk Misjonssamband Stavanger Krets,,Norsk Luthersk Misjonssamband Stavanger Krets ,Stavanger,krets@stavanger.nlm.no,False,False,False,False,False,False,False,True,1103,11,2019-08-14T08:02:19.553
462,1028273,971545631,Norsk Luthersk Misjonssamband Skien Krets,,Norsk Luthersk Misjonssamband Skien Krets ,Skien,,False,False,False,False,False,False,False,True,0806,08,2019-08-14T08:02:19.763
463,1000214,971077557,Aof Stavanger,,Aof Stavanger ,Stavanger,,False,False,False,False,False,False,False,True,1103,11,2019-08-14T08:02:20.15
464,1002110,971574682,Trondheim AOF,,Trondheim AOF ,Trondheim,,False,False,False,False,False,False,False,True,1601,16,2019-08-14T08:02:20.26
465,1000281,971513004,Bibelskolen Bildøy Bergen,,Bibelskolen Bildøy Bergen ,Fjell,administ@bbb.vgs.no,False,False,False,False,False,False,False,True,1246,12,2019-08-14T08:02:20.37
466,1000028,874338052,Namdal AOF forening,,Namdal AOF forening ,Grong,,False,False,False,False,False,False,False,True,1742,17,2019-08-14T08:02:20.5
467,1000255,971463929,Bygdefolkets Studieforbund Halden,,Bygdefolkets Studieforbund Halden ,Halden,,False,False,False,False,False,False,False,True,0101,01,2019-08-14T08:02:20.733
468,1000295,971526890,Menighetssøsterhjemmet,,Menighetssøsterhjemmet ,Oslo,stiftelse@oslomsh.no,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:21.063
469,1000920,976662091,Pedagogisk Psykologisk Tjeneste for Lesja og Dovre,,Pedagogisk Psykologisk Tjeneste for Lesja og Dovre ,Lesja,,False,False,False,False,False,False,False,True,0512,05,2019-08-14T08:02:22.043
470,1000922,976662415,Sandefjord kommune Barnehageseksjon,,Sandefjord kommune Barnehageseksjon ,Sandefjord,,False,False,False,False,False,False,False,True,0706,07,2019-08-14T08:02:22.153
471,1000923,976662423,Sandefjord kommune Skoleseksjonen,,Sandefjord kommune Skoleseksjonen ,Sandefjord,,False,False,False,False,False,False,False,True,0706,07,2019-08-14T08:02:22.293
472,1000308,971550929,Folkeuniversitetet Kristiansand,,Folkeuniversitetet Kristiansand ,Kristiansand,,False,False,False,False,False,False,False,True,1001,10,2019-08-14T08:02:22.543
473,1028276,971576014,Stjørdal Misjonsmenighet,,Stjørdal Misjonsmenighet ,Stjørdal,,False,False,False,False,False,False,False,True,1714,17,2019-08-14T08:02:22.77
474,1000299,971539127,Aof Ringerike og Midtfylke,,Aof Ringerike og Midtfylke ,Ringerike,,False,False,False,False,False,False,False,True,0605,06,2019-08-14T08:02:22.953
475,1000077,874815462,Folkeuniversitetet Svolvær -,,Folkeuniversitetet Svolvær - ,Vågan,,False,False,False,False,False,False,False,True,1865,18,2019-08-14T08:02:23.06
476,1000913,976661818,Glåmdal Pedagogisk-Psykologisk Kontor,,Glåmdal Pedagogisk-Psykologisk Kontor ,Kongsvinger,,False,False,False,False,False,False,False,True,0402,04,2019-08-14T08:02:23.24
477,1000914,976661842,Kongsvinger kommune Sosialadministrasjon,,Kongsvinger kommune Sosialadministrasjon ,Kongsvinger,,False,False,False,False,False,False,False,True,0402,04,2019-08-14T08:02:23.363
478,1000926,976663306,Pedagogisk-Psykologisk Teneste for Sande og Vanylven,,Pedagogisk-Psykologisk Teneste for Sande og Vanylven ,Sande,,False,False,False,False,False,False,False,True,1514,15,2019-08-14T08:02:23.82
479,1000935,976819926,Oslo kommune Kompetanse- og Omstillingsetaten,,Oslo kommune Kompetanse- og Omstillingsetaten ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:23.94
480,1000218,971185600,Oslo kommune Friluftsetaten,,Oslo kommune Friluftsetaten ,Oslo,postmottak@fri.oslo.kommune.no,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:24.123
481,1001990,971337036,Aof Dalane,,Aof Dalane ,Eigersund,,False,False,False,False,False,False,False,True,1101,11,2019-08-14T08:02:24.263
482,1000025,871564582,Folkeuniversitetet i Indre Hardanger,,Folkeuniversitetet i Indre Hardanger ,Odda,,False,False,False,False,False,False,False,True,1228,12,2019-08-14T08:02:24.383
483,1000992,980301788,Det Praktisk-Teologiske Seminar,,Det Praktisk-Teologiske Seminar ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:24.603
484,1028277,971395028,Salten Bibelsenter,,Salten Bibelsenter ,Fauske - Fuosko,,False,False,False,False,False,False,False,True,1841,18,2019-08-14T08:02:25.403
485,1002221,976626648,Frikirkelig Studieforbund,,Frikirkelig Studieforbund ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:25.643
486,1000323,971576421,Bodø AOF forening,,Bodø AOF forening ,Bodø,,False,False,False,False,False,False,False,True,1804,18,2019-08-14T08:02:26.913
487,1000014,871379262,Aof Sør-Fosen/ Orkladal -,,Aof Sør-Fosen/ Orkladal - ,Hemne,,False,False,False,False,False,False,False,True,1612,16,2019-08-14T08:02:27.04
488,1000012,871339902,Menigheten Karisma Senter,,Menigheten Karisma Senter ,Stavanger,,False,False,False,False,False,False,False,True,1103,11,2019-08-14T08:02:27.163
489,1000243,971397748,Aof Lofoten,,Aof Lofoten ,Vågan,,False,False,False,False,False,False,False,True,1865,18,2019-08-14T08:02:27.29
490,1002119,971578645,Folkeuniversitetet Nord-Troms,,Folkeuniversitetet Nord-Troms ,Storfjord - Omasvuotna - Omasvuono,fu@fopro.no,False,False,False,False,False,False,False,True,1939,19,2019-08-14T08:02:27.42
491,1000246,971405791,Aof,,Aof ,Hammerfest,,False,False,False,False,False,False,False,True,2004,20,2019-08-14T08:02:27.55
492,1000927,976703812,"Bygdefolkets Studieforbund, Hægebostad",,"Bygdefolkets Studieforbund, Hægebostad ",Hægebostad,,False,False,False,False,False,False,False,True,1034,10,2019-08-14T08:02:27.643
493,1000259,971484497,Folkeuniversitetet Agder,,Folkeuniversitetet Agder ,Kristiansand,,False,False,False,False,False,False,False,True,1001,10,2019-08-14T08:02:28.013
494,1000950,976972430,Pedagogisk Psykologisk Tjeneste,,Pedagogisk Psykologisk Tjeneste ,Levanger,,False,False,False,False,False,False,False,True,1719,17,2019-08-14T08:02:28.163
495,1000937,976820711,Pedagogisk-Psykologisk Teneste,,Pedagogisk-Psykologisk Teneste ,Sør-Fron,,False,False,False,False,False,False,False,True,0519,05,2019-08-14T08:02:29.083
496,1000248,971438665,Folkeuniversitetet Akershus/østfold,,Folkeuniversitetet Akershus/østfold ,Moss,,False,False,False,False,False,False,False,True,0104,01,2019-08-14T08:02:29.21
497,1000250,971438703,Folkeuniversitetet Telemark,,Folkeuniversitetet Telemark ,Skien,,False,False,False,False,False,False,False,True,0806,08,2019-08-14T08:02:29.333
498,1000251,971438711,Folkeuniversitetet i Møre og Romsdal,,Folkeuniversitetet i Møre og Romsdal ,Ålesund,post@fumr.no,False,False,False,False,False,False,False,True,1504,15,2019-08-14T08:02:29.48
499,1002017,971438746,Folkeuniversitetet Finnmark,,Folkeuniversitetet Finnmark ,Alta,,False,False,False,False,False,False,False,True,2012,20,2019-08-14T08:02:29.613
500,1000260,971484764,Folkeuniversitetet Sogn og Fjordane,,Folkeuniversitetet Sogn og Fjordane ,Flora,,False,False,False,False,False,False,False,True,1401,14,2019-08-14T08:02:29.72
501,1000943,976822013,Pedagogisk Psykologisk Tjeneste,,Pedagogisk Psykologisk Tjeneste ,Bodø,,False,False,False,False,False,False,False,True,1804,18,2019-08-14T08:02:29.82
502,1000175,968032003,It-Companiet AS,,It-Companiet AS ,Sortland - Suortá,,False,False,False,False,False,False,False,True,1870,18,2019-08-14T08:02:29.93
503,1000929,976735781,Stavanger Heldagsskole AS,,Stavanger Heldagsskole AS ,Stavanger,kjell.reidar@heldagsskolen.no,False,False,False,False,False,False,False,True,1103,11,2019-08-14T08:02:30.85
504,1000930,976736125,Simonsen At,,Simonsen At ,Horten,,False,False,False,False,False,False,False,True,0701,07,2019-08-14T08:02:30.95
505,1000931,976741137,Moss Truckopplæring Tor Oshaug,,Moss Truckopplæring Tor Oshaug ,Moss,,False,False,False,False,False,False,False,True,0104,01,2019-08-14T08:02:31.103
506,1000932,976763327,Samkom Monica Fosse,,Samkom Monica Fosse ,Oslo,,False,False,False,False,False,False,False,True,0301,03,2019-08-14T08:02:31.21
