,region,contents,year,value
1564,Leka (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1565,Leka (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1566,Leka (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1567,Leka (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1568,Inderøy (-2017),Percentage of 1-2 year-olds in kindergarten (per cent),2019,
1569,Inderøy (-2017),Percentage of 1-5 year-olds in kindergarten (per cent),2019,
1570,Inderøy (-2017),Percentage of 3-5 year-olds in kindergarten (per cent),2019,
1571,Inderøy (-2017),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,
1572,Bodø,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.4
1573,Bodø,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.1
1574,Bodø,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.3
1575,Bodø,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1576,Narvik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.6
1577,Narvik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.8
1578,Narvik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
1579,Narvik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1580,Bindal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.9
1581,Bindal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.8
1582,Bindal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.8
1583,Bindal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1584,Sømna,Percentage of 1-2 year-olds in kindergarten (per cent),2019,96.3
1585,Sømna,Percentage of 1-5 year-olds in kindergarten (per cent),2019,108.5
1586,Sømna,Percentage of 3-5 year-olds in kindergarten (per cent),2019,114.5
1587,Sømna,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1588,Brønnøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.5
1589,Brønnøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.5
1590,Brønnøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.4
1591,Brønnøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1592,Vega,Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.2
1593,Vega,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.0
1594,Vega,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.1
1595,Vega,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.9
1596,Vevelstad,Percentage of 1-2 year-olds in kindergarten (per cent),2019,100.0
1597,Vevelstad,Percentage of 1-5 year-olds in kindergarten (per cent),2019,100.0
1598,Vevelstad,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1599,Vevelstad,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1600,Herøy (Nordland),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.0
1601,Herøy (Nordland),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
1602,Herøy (Nordland),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.7
1603,Herøy (Nordland),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1604,Alstahaug,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.8
1605,Alstahaug,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.2
1606,Alstahaug,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.5
1607,Alstahaug,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1608,Leirfjord,Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.3
1609,Leirfjord,Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.5
1610,Leirfjord,Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.3
1611,Leirfjord,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1612,Vefsn,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.9
1613,Vefsn,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.4
1614,Vefsn,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.7
1615,Vefsn,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1616,Grane,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.3
1617,Grane,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
1618,Grane,Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.8
1619,Grane,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1620,Hattfjelldal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.6
1621,Hattfjelldal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.0
1622,Hattfjelldal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.6
1623,Hattfjelldal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.4
1624,Dønna,Percentage of 1-2 year-olds in kindergarten (per cent),2019,83.3
1625,Dønna,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.9
1626,Dønna,Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.2
1627,Dønna,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1628,Nesna,Percentage of 1-2 year-olds in kindergarten (per cent),2019,109.1
1629,Nesna,Percentage of 1-5 year-olds in kindergarten (per cent),2019,101.4
1630,Nesna,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.0
1631,Nesna,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.7
1632,Hemnes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.1
1633,Hemnes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
1634,Hemnes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.8
1635,Hemnes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1636,Rana,Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.1
1637,Rana,Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.4
1638,Rana,Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.1
1639,Rana,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1640,Lurøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.5
1641,Lurøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,101.0
1642,Lurøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,108.1
1643,Lurøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1644,Træna,Percentage of 1-2 year-olds in kindergarten (per cent),2019,28.6
1645,Træna,Percentage of 1-5 year-olds in kindergarten (per cent),2019,64.7
1646,Træna,Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.0
1647,Træna,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1648,Rødøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,87.5
1649,Rødøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
1650,Rødøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,85.7
1651,Rødøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.1
1652,Meløy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,77.4
1653,Meløy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.6
1654,Meløy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,101.0
1655,Meløy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1656,Gildeskål,Percentage of 1-2 year-olds in kindergarten (per cent),2019,66.7
1657,Gildeskål,Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.4
1658,Gildeskål,Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.5
1659,Gildeskål,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1660,Beiarn,Percentage of 1-2 year-olds in kindergarten (per cent),2019,64.7
1661,Beiarn,Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
1662,Beiarn,Percentage of 3-5 year-olds in kindergarten (per cent),2019,104.3
1663,Beiarn,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.4
1664,Saltdal,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.1
1665,Saltdal,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.6
1666,Saltdal,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.3
1667,Saltdal,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1668,Fauske - Fuossko,Percentage of 1-2 year-olds in kindergarten (per cent),2019,90.7
1669,Fauske - Fuossko,Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.7
1670,Fauske - Fuossko,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.7
1671,Fauske - Fuossko,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1672,Sørfold,Percentage of 1-2 year-olds in kindergarten (per cent),2019,54.1
1673,Sørfold,Percentage of 1-5 year-olds in kindergarten (per cent),2019,80.0
1674,Sørfold,Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
1675,Sørfold,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.8
1676,Steigen,Percentage of 1-2 year-olds in kindergarten (per cent),2019,100.0
1677,Steigen,Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.3
1678,Steigen,Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.6
1679,Steigen,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1680,Hamarøy - Hábmer (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.7
1681,Hamarøy - Hábmer (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.2
1682,Hamarøy - Hábmer (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.2
1683,Hamarøy - Hábmer (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,2.9
1684,Divtasvuodna - Tysfjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.1
1685,Divtasvuodna - Tysfjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.8
1686,Divtasvuodna - Tysfjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.0
1687,Divtasvuodna - Tysfjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.3
1688,Lødingen,Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.8
1689,Lødingen,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.7
1690,Lødingen,Percentage of 3-5 year-olds in kindergarten (per cent),2019,105.1
1691,Lødingen,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1692,Tjeldsund (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.2
1693,Tjeldsund (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
1694,Tjeldsund (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,104.8
1695,Tjeldsund (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.3
1696,Evenes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.7
1697,Evenes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,80.5
1698,Evenes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,83.3
1699,Evenes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1700,Ballangen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.6
1701,Ballangen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.0
1702,Ballangen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.0
1703,Ballangen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1704,Røst,Percentage of 1-2 year-olds in kindergarten (per cent),2019,60.0
1705,Røst,Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.6
1706,Røst,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1707,Røst,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.0
1708,Værøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.7
1709,Værøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.3
1710,Værøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1711,Værøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.4
1712,Flakstad,Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.2
1713,Flakstad,Percentage of 1-5 year-olds in kindergarten (per cent),2019,81.8
1714,Flakstad,Percentage of 3-5 year-olds in kindergarten (per cent),2019,87.1
1715,Flakstad,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.6
1716,Vestvågøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.4
1717,Vestvågøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,92.9
1718,Vestvågøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.5
1719,Vestvågøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1720,Vågan,Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.0
1721,Vågan,Percentage of 1-5 year-olds in kindergarten (per cent),2019,89.8
1722,Vågan,Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.5
1723,Vågan,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1724,Hadsel,Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.7
1725,Hadsel,Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.2
1726,Hadsel,Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.1
1727,Hadsel,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1728,Bø,Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.2
1729,Bø,Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.2
1730,Bø,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1731,Bø,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1732,Øksnes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.5
1733,Øksnes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.8
1734,Øksnes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.2
1735,Øksnes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1736,Sortland,Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.6
1737,Sortland,Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.9
1738,Sortland,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.3
1739,Sortland,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.9
1740,Andøy,Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.3
1741,Andøy,Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.6
1742,Andøy,Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.2
1743,Andøy,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1744,Moskenes,Percentage of 1-2 year-olds in kindergarten (per cent),2019,64.3
1745,Moskenes,Percentage of 1-5 year-olds in kindergarten (per cent),2019,82.8
1746,Moskenes,Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1747,Moskenes,"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1748,Tromsø (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,93.3
1749,Tromsø (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.2
1750,Tromsø (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.1
1751,Tromsø (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1752,Harstad - Hárstták (2013-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.2
1753,Harstad - Hárstták (2013-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.0
1754,Harstad - Hárstták (2013-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.6
1755,Harstad - Hárstták (2013-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.7
1756,Kvæfjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.1
1757,Kvæfjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.0
1758,Kvæfjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.2
1759,Kvæfjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1760,Skånland (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.4
1761,Skånland (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.5
1762,Skånland (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.8
1763,Skånland (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.0
1764,Ibestad (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,100.0
1765,Ibestad (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.0
1766,Ibestad (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,96.6
1767,Ibestad (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1768,Gratangen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,50.0
1769,Gratangen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,76.1
1770,Gratangen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.0
1771,Gratangen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1772,Loabák - Lavangen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,92.3
1773,Loabák - Lavangen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,97.6
1774,Loabák - Lavangen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.0
1775,Loabák - Lavangen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.3
1776,Bardu (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,81.0
1777,Bardu (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,93.6
1778,Bardu (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,102.5
1779,Bardu (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1780,Salangen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,62.5
1781,Salangen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,90.7
1782,Salangen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,103.9
1783,Salangen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.5
1784,Målselv (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.9
1785,Målselv (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.9
1786,Målselv (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.5
1787,Målselv (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1788,Sørreisa (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.6
1789,Sørreisa (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.1
1790,Sørreisa (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.0
1791,Sørreisa (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.8
1792,Dyrøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.0
1793,Dyrøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,96.8
1794,Dyrøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,104.8
1795,Dyrøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.2
1796,Tranøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,75.0
1797,Tranøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.6
1798,Tranøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.7
1799,Tranøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
1800,Torsken (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.6
1801,Torsken (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,82.9
1802,Torsken (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,85.7
1803,Torsken (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.6
1804,Berg (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,100.0
1805,Berg (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.3
1806,Berg (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.0
1807,Berg (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.2
1808,Lenvik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,88.8
1809,Lenvik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.3
1810,Lenvik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,99.2
1811,Lenvik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1812,Balsfjord (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,72.9
1813,Balsfjord (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,86.4
1814,Balsfjord (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.3
1815,Balsfjord (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1816,Karlsøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,80.6
1817,Karlsøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.0
1818,Karlsøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,93.6
1819,Karlsøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.4
1820,Lyngen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,85.4
1821,Lyngen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,91.3
1822,Lyngen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.2
1823,Lyngen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.1
1824,Storfjord - Omasvuotna - Omasvuono (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.9
1825,Storfjord - Omasvuotna - Omasvuono (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.5
1826,Storfjord - Omasvuotna - Omasvuono (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.1
1827,Storfjord - Omasvuotna - Omasvuono (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.5
1828,Gáivuotna - Kåfjord - Kaivuono (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,68.0
1829,Gáivuotna - Kåfjord - Kaivuono (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.4
1830,Gáivuotna - Kåfjord - Kaivuono (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,95.2
1831,Gáivuotna - Kåfjord - Kaivuono (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.7
1832,Skjervøy (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,73.1
1833,Skjervøy (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,87.7
1834,Skjervøy (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,94.5
1835,Skjervøy (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1836,Nordreisa - Ráisa - Raisi (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,91.4
1837,Nordreisa - Ráisa - Raisi (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.9
1838,Nordreisa - Ráisa - Raisi (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,97.1
1839,Nordreisa - Ráisa - Raisi (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1840,Kvænangen (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,69.2
1841,Kvænangen (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,84.4
1842,Kvænangen (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.6
1843,Kvænangen (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,3.6
1844,Vardø (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,78.3
1845,Vardø (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,80.8
1846,Vardø (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,81.8
1847,Vardø (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1848,Vadsø (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,86.3
1849,Vadsø (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,95.3
1850,Vadsø (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,100.6
1851,Vadsø (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.4
1852,Hammerfest (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,89.9
1853,Hammerfest (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,94.8
1854,Hammerfest (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,98.1
1855,Hammerfest (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.3
1856,Guovdageaidnu - Kautokeino (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,84.7
1857,Guovdageaidnu - Kautokeino (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,98.2
1858,Guovdageaidnu - Kautokeino (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,105.5
1859,Guovdageaidnu - Kautokeino (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,4.8
1860,Alta (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,82.6
1861,Alta (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,88.9
1862,Alta (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,92.9
1863,Alta (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.5
1864,Loppa (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.9
1865,Loppa (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,85.3
1866,Loppa (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,90.5
1867,Loppa (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,6.4
1868,Hasvik (-2019),Percentage of 1-2 year-olds in kindergarten (per cent),2019,76.5
1869,Hasvik (-2019),Percentage of 1-5 year-olds in kindergarten (per cent),2019,81.6
1870,Hasvik (-2019),Percentage of 3-5 year-olds in kindergarten (per cent),2019,84.4
1871,Hasvik (-2019),"Number of children, adjusted, per man-year in primary staff, all kindergartens (number)",2019,5.2
