,region,age,contents,year,value
2272,Tvedestrand (-2019),"Years, total",Residents in dwellings,2018,60.0
2273,Tvedestrand (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,9.88
2274,Tvedestrand (-2019),Under 67 years,Residents in dwellings,2018,20.0
2275,Tvedestrand (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,4.08
2276,Tvedestrand (-2019),67-74 years,Residents in dwellings,2018,9.0
2277,Tvedestrand (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,13.98
2278,Tvedestrand (-2019),75-79 years,Residents in dwellings,2018,
2279,Tvedestrand (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2280,Tvedestrand (-2019),80-84 years,Residents in dwellings,2018,
2281,Tvedestrand (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2282,Tvedestrand (-2019),85-89 years,Residents in dwellings,2018,10.0
2283,Tvedestrand (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,106.38
2284,Tvedestrand (-2019),90 years or older,Residents in dwellings,2018,12.0
2285,Tvedestrand (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,200.0
2286,Tvedestrand (-2019),Unknown age,Residents in dwellings,2018,
2287,Tvedestrand (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2288,Froland (-2019),"Years, total",Residents in dwellings,2018,68.0
2289,Froland (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,11.64
2290,Froland (-2019),Under 67 years,Residents in dwellings,2018,10.0
2291,Froland (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,1.98
2292,Froland (-2019),67-74 years,Residents in dwellings,2018,10.0
2293,Froland (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,23.42
2294,Froland (-2019),75-79 years,Residents in dwellings,2018,
2295,Froland (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2296,Froland (-2019),80-84 years,Residents in dwellings,2018,
2297,Froland (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2298,Froland (-2019),85-89 years,Residents in dwellings,2018,22.0
2299,Froland (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,407.4
2300,Froland (-2019),90 years or older,Residents in dwellings,2018,13.0
2301,Froland (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,448.28
2302,Froland (-2019),Unknown age,Residents in dwellings,2018,
2303,Froland (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2304,Lillesand (-2019),"Years, total",Residents in dwellings,2018,49.0
2305,Lillesand (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,4.46
2306,Lillesand (-2019),Under 67 years,Residents in dwellings,2018,14.0
2307,Lillesand (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,1.5
2308,Lillesand (-2019),67-74 years,Residents in dwellings,2018,6.0
2309,Lillesand (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,6.46
2310,Lillesand (-2019),75-79 years,Residents in dwellings,2018,
2311,Lillesand (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2312,Lillesand (-2019),80-84 years,Residents in dwellings,2018,
2313,Lillesand (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2314,Lillesand (-2019),85-89 years,Residents in dwellings,2018,10.0
2315,Lillesand (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,74.62
2316,Lillesand (-2019),90 years or older,Residents in dwellings,2018,9.0
2317,Lillesand (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,112.5
2318,Lillesand (-2019),Unknown age,Residents in dwellings,2018,
2319,Lillesand (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2320,Birkenes (-2019),"Years, total",Residents in dwellings,2018,44.0
2321,Birkenes (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,8.44
2322,Birkenes (-2019),Under 67 years,Residents in dwellings,2018,15.0
2323,Birkenes (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,3.34
2324,Birkenes (-2019),67-74 years,Residents in dwellings,2018,6.0
2325,Birkenes (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,15.58
2326,Birkenes (-2019),75-79 years,Residents in dwellings,2018,
2327,Birkenes (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2328,Birkenes (-2019),80-84 years,Residents in dwellings,2018,
2329,Birkenes (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2330,Birkenes (-2019),85-89 years,Residents in dwellings,2018,7.0
2331,Birkenes (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,122.8
2332,Birkenes (-2019),90 years or older,Residents in dwellings,2018,9.0
2333,Birkenes (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,290.32
2334,Birkenes (-2019),Unknown age,Residents in dwellings,2018,
2335,Birkenes (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2336,Åmli (-2019),"Years, total",Residents in dwellings,2018,
2337,Åmli (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
2338,Åmli (-2019),Under 67 years,Residents in dwellings,2018,
2339,Åmli (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2340,Åmli (-2019),67-74 years,Residents in dwellings,2018,
2341,Åmli (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2342,Åmli (-2019),75-79 years,Residents in dwellings,2018,
2343,Åmli (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2344,Åmli (-2019),80-84 years,Residents in dwellings,2018,
2345,Åmli (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2346,Åmli (-2019),85-89 years,Residents in dwellings,2018,
2347,Åmli (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
2348,Åmli (-2019),90 years or older,Residents in dwellings,2018,
2349,Åmli (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
2350,Åmli (-2019),Unknown age,Residents in dwellings,2018,
2351,Åmli (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2352,Iveland (-2019),"Years, total",Residents in dwellings,2018,8.0
2353,Iveland (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,6.04
2354,Iveland (-2019),Under 67 years,Residents in dwellings,2018,
2355,Iveland (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2356,Iveland (-2019),67-74 years,Residents in dwellings,2018,
2357,Iveland (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2358,Iveland (-2019),75-79 years,Residents in dwellings,2018,
2359,Iveland (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2360,Iveland (-2019),80-84 years,Residents in dwellings,2018,
2361,Iveland (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2362,Iveland (-2019),85-89 years,Residents in dwellings,2018,
2363,Iveland (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
2364,Iveland (-2019),90 years or older,Residents in dwellings,2018,
2365,Iveland (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
2366,Iveland (-2019),Unknown age,Residents in dwellings,2018,
2367,Iveland (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2368,Evje og Hornnes (-2019),"Years, total",Residents in dwellings,2018,44.0
2369,Evje og Hornnes (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,12.1
2370,Evje og Hornnes (-2019),Under 67 years,Residents in dwellings,2018,
2371,Evje og Hornnes (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2372,Evje og Hornnes (-2019),67-74 years,Residents in dwellings,2018,
2373,Evje og Hornnes (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2374,Evje og Hornnes (-2019),75-79 years,Residents in dwellings,2018,
2375,Evje og Hornnes (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2376,Evje og Hornnes (-2019),80-84 years,Residents in dwellings,2018,
2377,Evje og Hornnes (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2378,Evje og Hornnes (-2019),85-89 years,Residents in dwellings,2018,9.0
2379,Evje og Hornnes (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,183.68
2380,Evje og Hornnes (-2019),90 years or older,Residents in dwellings,2018,10.0
2381,Evje og Hornnes (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,227.28
2382,Evje og Hornnes (-2019),Unknown age,Residents in dwellings,2018,
2383,Evje og Hornnes (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2384,Bygland (-2019),"Years, total",Residents in dwellings,2018,14.0
2385,Bygland (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,11.74
2386,Bygland (-2019),Under 67 years,Residents in dwellings,2018,
2387,Bygland (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2388,Bygland (-2019),67-74 years,Residents in dwellings,2018,
2389,Bygland (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2390,Bygland (-2019),75-79 years,Residents in dwellings,2018,
2391,Bygland (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2392,Bygland (-2019),80-84 years,Residents in dwellings,2018,
2393,Bygland (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2394,Bygland (-2019),85-89 years,Residents in dwellings,2018,
2395,Bygland (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
2396,Bygland (-2019),90 years or older,Residents in dwellings,2018,
2397,Bygland (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
2398,Bygland (-2019),Unknown age,Residents in dwellings,2018,
2399,Bygland (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2400,Valle (-2019),"Years, total",Residents in dwellings,2018,
2401,Valle (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
2402,Valle (-2019),Under 67 years,Residents in dwellings,2018,
2403,Valle (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2404,Valle (-2019),67-74 years,Residents in dwellings,2018,
2405,Valle (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2406,Valle (-2019),75-79 years,Residents in dwellings,2018,
2407,Valle (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2408,Valle (-2019),80-84 years,Residents in dwellings,2018,
2409,Valle (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2410,Valle (-2019),85-89 years,Residents in dwellings,2018,
2411,Valle (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
2412,Valle (-2019),90 years or older,Residents in dwellings,2018,
2413,Valle (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
2414,Valle (-2019),Unknown age,Residents in dwellings,2018,
2415,Valle (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2416,Bykle (-2019),"Years, total",Residents in dwellings,2018,
2417,Bykle (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,
2418,Bykle (-2019),Under 67 years,Residents in dwellings,2018,
2419,Bykle (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,
2420,Bykle (-2019),67-74 years,Residents in dwellings,2018,
2421,Bykle (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,
2422,Bykle (-2019),75-79 years,Residents in dwellings,2018,
2423,Bykle (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2424,Bykle (-2019),80-84 years,Residents in dwellings,2018,
2425,Bykle (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2426,Bykle (-2019),85-89 years,Residents in dwellings,2018,
2427,Bykle (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,
2428,Bykle (-2019),90 years or older,Residents in dwellings,2018,
2429,Bykle (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,
2430,Bykle (-2019),Unknown age,Residents in dwellings,2018,
2431,Bykle (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2432,Kristiansand (-2019),"Years, total",Residents in dwellings,2018,1023.0
2433,Kristiansand (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,11.08
2434,Kristiansand (-2019),Under 67 years,Residents in dwellings,2018,498.0
2435,Kristiansand (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.24
2436,Kristiansand (-2019),67-74 years,Residents in dwellings,2018,145.0
2437,Kristiansand (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,23.38
2438,Kristiansand (-2019),75-79 years,Residents in dwellings,2018,97.0
2439,Kristiansand (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,37.26
2440,Kristiansand (-2019),80-84 years,Residents in dwellings,2018,85.0
2441,Kristiansand (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,48.88
2442,Kristiansand (-2019),85-89 years,Residents in dwellings,2018,92.0
2443,Kristiansand (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,77.32
2444,Kristiansand (-2019),90 years or older,Residents in dwellings,2018,106.0
2445,Kristiansand (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,154.52
2446,Kristiansand (-2019),Unknown age,Residents in dwellings,2018,
2447,Kristiansand (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2448,Mandal (-2019),"Years, total",Residents in dwellings,2018,151.0
2449,Mandal (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,9.64
2450,Mandal (-2019),Under 67 years,Residents in dwellings,2018,85.0
2451,Mandal (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,6.5
2452,Mandal (-2019),67-74 years,Residents in dwellings,2018,11.0
2453,Mandal (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,8.2
2454,Mandal (-2019),75-79 years,Residents in dwellings,2018,7.0
2455,Mandal (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,13.68
2456,Mandal (-2019),80-84 years,Residents in dwellings,2018,11.0
2457,Mandal (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,32.94
2458,Mandal (-2019),85-89 years,Residents in dwellings,2018,13.0
2459,Mandal (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,56.76
2460,Mandal (-2019),90 years or older,Residents in dwellings,2018,24.0
2461,Mandal (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,148.14
2462,Mandal (-2019),Unknown age,Residents in dwellings,2018,
2463,Mandal (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2464,Farsund (-2019),"Years, total",Residents in dwellings,2018,49.0
2465,Farsund (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,5.06
2466,Farsund (-2019),Under 67 years,Residents in dwellings,2018,14.0
2467,Farsund (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,1.76
2468,Farsund (-2019),67-74 years,Residents in dwellings,2018,9.0
2469,Farsund (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,9.68
2470,Farsund (-2019),75-79 years,Residents in dwellings,2018,
2471,Farsund (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,
2472,Farsund (-2019),80-84 years,Residents in dwellings,2018,
2473,Farsund (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,
2474,Farsund (-2019),85-89 years,Residents in dwellings,2018,7.0
2475,Farsund (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,49.64
2476,Farsund (-2019),90 years or older,Residents in dwellings,2018,11.0
2477,Farsund (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,123.6
2478,Farsund (-2019),Unknown age,Residents in dwellings,2018,
2479,Farsund (-2019),Unknown age,Residents in dwellings (per 1 000 inhabitants),2018,
2480,Flekkefjord (-2019),"Years, total",Residents in dwellings,2018,138.0
2481,Flekkefjord (-2019),"Years, total",Residents in dwellings (per 1 000 inhabitants),2018,15.22
2482,Flekkefjord (-2019),Under 67 years,Residents in dwellings,2018,70.0
2483,Flekkefjord (-2019),Under 67 years,Residents in dwellings (per 1 000 inhabitants),2018,9.44
2484,Flekkefjord (-2019),67-74 years,Residents in dwellings,2018,14.0
2485,Flekkefjord (-2019),67-74 years,Residents in dwellings (per 1 000 inhabitants),2018,17.48
2486,Flekkefjord (-2019),75-79 years,Residents in dwellings,2018,9.0
2487,Flekkefjord (-2019),75-79 years,Residents in dwellings (per 1 000 inhabitants),2018,26.24
2488,Flekkefjord (-2019),80-84 years,Residents in dwellings,2018,10.0
2489,Flekkefjord (-2019),80-84 years,Residents in dwellings (per 1 000 inhabitants),2018,45.04
2490,Flekkefjord (-2019),85-89 years,Residents in dwellings,2018,12.0
2491,Flekkefjord (-2019),85-89 years,Residents in dwellings (per 1 000 inhabitants),2018,65.94
2492,Flekkefjord (-2019),90 years or older,Residents in dwellings,2018,23.0
2493,Flekkefjord (-2019),90 years or older,Residents in dwellings (per 1 000 inhabitants),2018,219.04
